"","value","L1"
"2927","
			
			
			
				스파이더맨: 홈커밍
			
			
			스토리가 약간  지루한 감이 있어요~ 
			
			
			
				
				
				
				신고
			
			
			",293
"2928","
			
			
			
				스파이더맨: 홈커밍
			
			
			와 역대급 쿠키영상이다ㅜ꼭봐라 두번봐라 쿠키2개임 
			
			
			
				
				
				
				신고
			
			
			",293
"2929","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이 어떻게 성장해가는지도 잘 보여줬고 중간중간 개그요소도 있어서 재밌었어요 
			
			
			
				
				
				
				신고
			
			
			",293
"2930","
			
			
			
				스파이더맨: 홈커밍
			
			
			MJ가 내가 알던 MJ 맞는건가...스파이디에게 아이언맨 슈트같이 인공지능 탑재된 슈트라니...볼만한 건 캡의 쿠키영상. 그리고 1 대 배트맨인  마이클 키튼이 악역 벌쳐로 돌아온거도 하나의 깨알 잼. 
			
			
			
				
				
				
				신고
			
			
			",293
"2931","
			
			
			
				스파이더맨: 홈커밍
			
			
			개인적으로 톰 홀랜드가  피터 파커와 제일 잘 어울리는 것 같음. 
			
			
			
				
				
				
				신고
			
			
			",294
"2932","
			
			
			
				스파이더맨: 홈커밍
			
			
			굳굳 오랜만에 재밌었음 
			
			
			
				
				
				
				신고
			
			
			",294
"2933","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밋게 봤어요 한번씩 나오는 아이언맨에 더 재밋게 봤네요 근데~~저는 스파이더맨 성격 별로ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",294
"2934","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 수트 개 멋찜 
			
			
			
				
				
				
				신고
			
			
			",294
"2935","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대 마블영화중 최고입니다. ㅇㅈ 
			
			
			
				
				
				
				신고
			
			
			",294
"2936","
			
			
			
				스파이더맨: 홈커밍
			
			
			완전재밋습니다 저는 만족스러움 
			
			
			
				
				
				
				신고
			
			
			",294
"2937","
			
			
			
				스파이더맨: 홈커밍
			
			
			시나리오 완벽 연기 완벽 액션 좋고! 
			
			
			
				
				
				
				신고
			
			
			",294
"2938","
			
			
			
				스파이더맨: 홈커밍
			
			
			ㅁㄷㄱ허ㅜ륟 ㅗㅗㄱ속론 
			
			
			
				
				
				
				신고
			
			
			",294
"2939","
			
			
			
				스파이더맨: 홈커밍
			
			
			소니에서 마블로 넘긴게 신의 한수 였네요. 다음 편도 기대 됩니다. 
			
			
			
				
				
				
				신고
			
			
			",294
"2940","
			
			
			
				스파이더맨: 홈커밍
			
			
			저는 히어로물 별로네요 
			
			
			
				
				
				
				신고
			
			
			",294
"2941","
			
			
			
				스파이더맨: 홈커밍
			
			
			개봉당일에 봤는데 역대 스파이더맨시리즈중에 꿀잼인듯♡♡♡ 
			
			
			
				
				
				
				신고
			
			
			",295
"2942","
			
			
			
				스파이더맨: 홈커밍
			
			
			처음엔 조금 지루? 하지만, 쏘쏘~ 
			
			
			
				
				
				
				신고
			
			
			",295
"2943","
			
			
			
				스파이더맨: 홈커밍
			
			
			맙소사~  스파이더맨을 아이언맨으로 만들어 버리다니... 스판으로 갈아입은 아이언맨, 이른바 [쫄쫄이맨~!!] 파격을 너머 파괴. 보는 내내 힘들었습니다. 
			
			
			
				
				
				
				신고
			
			
			",295
"2944","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이 넘 기엽고 스파이더맨 성장영화라 햇던 평이 생각 나는 영화?( ? )? 
			
			
			
				
				
				
				신고
			
			
			",295
"2945","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대한것 이상은 아니지만 재미있음 
			
			
			
				
				
				
				신고
			
			
			",295
"2946","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 기다린 재미가 있었네요 
			
			
			
				
				
				
				신고
			
			
			",295
"2947","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키 2개 빼면 2017년 최고의 재미~ 
			
			
			
				
				
				
				신고
			
			
			",295
"2948","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 시리즈 중에 제일 재미있었다 
			
			
			
				
				
				
				신고
			
			
			",295
"2949","
			
			
			
				스파이더맨: 홈커밍
			
			
			솔직히 재밌다 역대 스파이더맨중에 제일 화려하다  하지만 스파이더맨이 너무 아이언맨화 되버린느낌  너무 못생긴여주 포함 비중이 전혀없는조연들 그리고 마지막으로 토비맥과이어의 쓸쓸하고 외로운 스파이더맨이 더 그립다는점 
			
			
			
				
				
				
				신고
			
			
			",295
"2950","
			
			
			
				스파이더맨: 홈커밍
			
			
			나쁘지 않았어요. 마지막 쿠기는 못봤네요 ㅠ 
			
			
			
				
				
				
				신고
			
			
			",295
"2951","
			
			
			
				스파이더맨: 홈커밍
			
			
			스토리는 좋았고 신선했는데 스파이더맨 액션이 좀 부족했던 게 아쉽네요 
			
			
			
				
				
				
				신고
			
			
			",296
"2952","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블답게 정말 재미있었어요. 스파이더맨에 아이언맨까지 볼 수 있어서 정말 좋았어요. 기대했던만큼 즐겁게 봤네요. 
			
			
			
				
				
				
				신고
			
			
			",296
"2953","
			
			
			
				스파이더맨: 홈커밍
			
			
			중2병 걸린 스파이더맨. 산만한 액션.글쎄.. 이걸 재밌다고 해야하나?토비 맥과이어 나온 스파이더맨이 내 취향. 
			
			
			
				
				
				
				신고
			
			
			",296
"2954","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼잇어요 아이언맨 짱인듯용 
			
			
			
				
				
				
				신고
			
			
			",296
"2955","
			
			
			
				스파이더맨: 홈커밍
			
			
			엄마아빠가재밌다고했음 
			
			
			
				
				
				
				신고
			
			
			",296
"2956","
			
			
			
				스파이더맨: 홈커밍
			
			
			귀여운 새 스파이더맨의 탄생 
			
			
			
				
				
				
				신고
			
			
			",296
"2957","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밋게 봤습니다~ 아이언맨 캡틴도 등장해서 더 재밌었네요 
			
			
			
				
				
				
				신고
			
			
			",296
"2958","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 재밌네여^^ 
			
			
			
				
				
				
				신고
			
			
			",296
"2959","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌어요 추천합니더ㅏ!! 
			
			
			
				
				
				
				신고
			
			
			",296
"2960","
			
			
			
				스파이더맨: 홈커밍
			
			
			평점조정...마지막전투신 너무 지루했다 
			
			
			
				
				
				
				신고
			
			
			",296
"2961","
			
			
			
				스파이더맨: 홈커밍
			
			
			꿀잼. 두번쨰 쿠키가 제일 중요하다 
			
			
			
				
				
				
				신고
			
			
			",297
"2962","
			
			
			
				스파이더맨: 홈커밍
			
			
			나쁘지 않았음 ㅎㅎ 그런데 왠지 아이언맨 비중이 더 커보이는건 기분탓인가 
			
			
			
				
				
				
				신고
			
			
			",297
"2963","
			
			
			
				스파이더맨: 홈커밍
			
			
			트랜스포머는 실망이엿지만 스파이더맨은 재밋엇다 웃겻고 볼만햇다 주인공 어리고잘생김 ~ 트랜스포머는 아저씨다 전주인공으로 쭉햇음 좋앗을걸 
			
			
			
				
				
				
				신고
			
			
			",297
"2964","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있게 잘 봤어요~어벤져스팀과 같이 나오니 기존과 다른 느낌의 스파이더맨이네요^^ 
			
			
			
				
				
				
				신고
			
			
			",297
"2965","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌는데 진심 내용구성부터 볼거리 까지 탄탄함 
			
			
			
				
				
				
				신고
			
			
			",297
"2966","
			
			
			
				스파이더맨: 홈커밍
			
			
			핵노잼 ...중간에 잠들엇다 
			
			
			
				
				
				
				신고
			
			
			",297
"2967","
			
			
			
				스파이더맨: 홈커밍
			
			
			항상 묵직한 로맨티스트 스파이더맨만 보다가 드디어 내가 생각했던 스파이더맨 이미지와 딱 맞는 스파이더맨이 나와서 너무 기분 좋다 스파이더맨 전 시리즈를 다 봐왔고 항상 재밌었지만 한편으론 스파이더맨이 개구지고 나이대가 어렸으면 좋겠다 생각했는데... 
			
			
			
				
				
				
				신고
			
			
			",297
"2968","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨의 위엄을 보려고 이 영화를 보기엔 아이언맨이 너무 높은곳에 있었음 
			
			
			
				
				
				
				신고
			
			
			",297
"2969","
			
			
			
				스파이더맨: 홈커밍
			
			
			초반에 거미물리기로 초인되기 스킵삼촌 죽는 장면 스킵전신쫄쫄이 제작 스킵스파이디 특유의 명량함 업재미있게 보고 왔습니다. 
			
			
			
				
				
				
				신고
			
			
			",297
"2970","
			
			
			
				스파이더맨: 홈커밍
			
			
			홈커밍을 하니까 훨 낫네!! 
			
			
			
				
				
				
				신고
			
			
			",297
"2971","
			
			
			
				스파이더맨: 홈커밍
			
			
			평점 더 이상 절대 못준다~ 
			
			
			
				
				
				
				신고
			
			
			",298
"2972","
			
			
			
				스파이더맨: 홈커밍
			
			
			리얼 알바생들이 판치네 
			
			
			
				
				
				
				신고
			
			
			",298
"2973","
			
			
			
				스파이더맨: 홈커밍
			
			
			기존 스파이더맨 시리즈보다는 재미가 없네요 
			
			
			
				
				
				
				신고
			
			
			",298
"2974","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 좋았다ㅎㅅㅎ 3D로 한 번 더 볼 생각입니다. 
			
			
			
				
				
				
				신고
			
			
			",298
"2975","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만함 하지만 아쉬움이 있음 
			
			
			
				
				
				
				신고
			
			
			",298
"2976","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시는 역시 마블 와우 스파이더맨 와우 아이언맨! 그리고. 과연 캡틴.. 
			
			
			
				
				
				
				신고
			
			
			",298
"2977","
			
			
			
				스파이더맨: 홈커밍
			
			
			나쁜지는 않았슴ㅋㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",298
"2978","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 3d로 보면 정말 핵꿀잼 
			
			
			
				
				
				
				신고
			
			
			",298
"2979","
			
			
			
				스파이더맨: 홈커밍
			
			
			세상을 위협하는 강력한 적 ‘벌처’(마이클 키튼)에 맞서려 하는데…이 말좀 뺐음좋겠다..날개 고장으로 그냥 쓰러진 악당인데...강력한가... 
			
			
			
				
				
				
				신고
			
			
			",298
"2980","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키 영상 두개 있습니다. 첫번째만 보시고 나가시면 됩니다. 괜히 기다렸다가 일행한테 욕먹음. 
			
			
			
				
				
				
				신고
			
			
			",298
"2981","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있었어요 다음 시리즈가 기대되네요 
			
			
			
				
				
				
				신고
			
			
			",299
"2982","
			
			
			
				스파이더맨: 홈커밍
			
			
			대박 엄청 재밌어요 10대 영웅의 탄생 
			
			
			
				
				
				
				신고
			
			
			",299
"2983","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 대박 ㅋㅋㅋ꼭보세용 ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",299
"2984","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말 재밌고 액션이 뛰어나서 한순간도 눈을 못떼고 봄 
			
			
			
				
				
				
				신고
			
			
			",299
